,location,time,gdp,change
550,IRL,2009-01-01,41532.705168,-0.06035694809220982
551,IRL,2010-01-01,43225.069099,0.04074774142821602
552,IRL,2011-01-01,45473.426179,0.052015118237301206
553,IRL,2012-01-01,46519.442844,0.023002811815465485
554,IRL,2013-01-01,48316.581653,0.03863199340169654
555,IRL,2014-01-01,51337.493754,0.06252329940672507
556,IRL,2015-01-01,68536.10293,0.33501068942735346
557,ITA,1970-01-01,3622.466598,-0.9471451331030619
558,ITA,1971-01-01,3857.576243,0.0649031919658849
559,ITA,1972-01-01,4149.485816,0.07567175724127373
560,ITA,1973-01-01,4655.397524,0.12192154171229008
561,ITA,1974-01-01,5317.733225,0.14227264107639725
562,ITA,1975-01-01,5654.916271,0.06340728873250323
563,ITA,1976-01-01,6358.558947,0.12443025542367048
564,ITA,1977-01-01,6896.541281,0.08460758773870025
565,ITA,1978-01-01,7592.815328,0.10095988969401781
566,ITA,1979-01-01,8684.347692,0.14375858187604784
567,ITA,1980-01-01,9772.124344,0.12525715120803582
568,ITA,1981-01-01,10760.107927,0.10110223204503255
569,ITA,1982-01-01,11468.162477,0.0658036661717214
570,ITA,1983-01-01,12055.955756,0.05125435571556025
571,ITA,1984-01-01,12883.566468,0.06864745763421665
572,ITA,1985-01-01,13663.85752,0.06056483303269111
573,ITA,1986-01-01,14337.424438,0.04929551680512545
574,ITA,1987-01-01,15171.007369,0.05814035391117156
575,ITA,1988-01-01,16352.820166,0.07789942805082806
576,ITA,1989-01-01,17551.088654,0.07327595337294679
577,ITA,1990-01-01,18546.23653,0.056700065484154294
578,ITA,1991-01-01,19439.076204,0.04814128583746702
579,ITA,1992-01-01,20040.447805,0.030936223238646088
580,ITA,1993-01-01,20329.869598,0.014441882527584715
581,ITA,1994-01-01,21204.794734,0.04303643620449349
582,ITA,1995-01-01,22271.620778,0.05031060462421921
583,ITA,1996-01-01,22969.289715,0.03132546768617561
584,ITA,1997-01-01,23802.341994,0.036268090538993825
585,ITA,1998-01-01,24921.58498,0.04702238906919898
586,ITA,1999-01-01,25531.621153,0.02447822534118771
587,ITA,2000-01-01,27006.394987,0.05776263971497597
588,ITA,2001-01-01,27993.940151,0.036567085850420566
589,ITA,2002-01-01,28621.246386,0.022408643857073862
590,ITA,2003-01-01,29029.222854,0.01425432220867795
591,ITA,2004-01-01,29386.911356,0.012321669918583966
592,ITA,2005-01-01,29937.583459,0.018738685952022216
593,ITA,2006-01-01,32193.087163,0.07534020596849267
594,ITA,2007-01-01,33781.355393,0.049335691912933965
595,ITA,2008-01-01,35154.802446,0.040656955205669476
596,ITA,2009-01-01,34269.20268,-0.025191430597863218
597,ITA,2010-01-01,34752.00934,0.014088645846486836
598,ITA,2011-01-01,35935.484815,0.03405487905523241
599,ITA,2012-01-01,35757.022892,-0.004966175464690248
600,ITA,2013-01-01,35917.825131,0.004497081300243622
601,ITA,2014-01-01,36293.802557,0.0104677113558167
602,ITA,2015-01-01,37217.380365,0.02544725939227499
603,JPN,1970-01-01,3203.272143,-0.9139307465602167
604,JPN,1971-01-01,3489.437136,0.0893352110670167
605,JPN,1972-01-01,3893.643647,0.11583716663924437
606,JPN,1973-01-01,4334.089265,0.11311913927700012
607,JPN,1974-01-01,4602.021251,0.06181967412708578
608,JPN,1975-01-01,5120.469913,0.11265672923334358
609,JPN,1976-01-01,5553.986144,0.08466336847315059
610,JPN,1977-01-01,6097.444703,0.09785018271734458
611,JPN,1978-01-01,6807.418606,0.11643794041308597
612,JPN,1979-01-01,7709.175214,0.1324667484390043
613,JPN,1980-01-01,8573.167871,0.11207329357762852
614,JPN,1981-01-01,9695.361758,0.13089605894642342
615,JPN,1982-01-01,10570.465855,0.09026007681228809
616,JPN,1983-01-01,11247.590073,0.06405812452245985
617,JPN,1984-01-01,12088.807539,0.07479090725571114
618,JPN,1985-01-01,13184.192203,0.09061147350275478
619,JPN,1986-01-01,13761.523204,0.04378963778066214
620,JPN,1987-01-01,14622.694091,0.06257816625631141
621,JPN,1988-01-01,16149.396171,0.1044063474554704
622,JPN,1989-01-01,17612.250006,0.09058257160270133
623,JPN,1990-01-01,19218.153902,0.09118107541358511
624,JPN,1991-01-01,20436.961588,0.06341960274723157
625,JPN,1992-01-01,20995.19583,0.02731493326913048
626,JPN,1993-01-01,21467.558701,0.02249861705624312
627,JPN,1994-01-01,22082.290586,0.028635388567558095
628,JPN,1995-01-01,22922.089297,0.038030416624099006
629,JPN,1996-01-01,23897.353804,0.04254692905012103
630,JPN,1997-01-01,24635.406719,0.03088429459819375
631,JPN,1998-01-01,24338.640512,-0.012046328700192177
632,JPN,1999-01-01,24615.473761,0.0113742281070921
633,JPN,2000-01-01,25940.65208,0.05383517424310447
634,JPN,2001-01-01,26563.083158,0.023994426820129533
635,JPN,2002-01-01,27250.725181,0.025887131358578896
636,JPN,2003-01-01,27959.565218,0.02601178619254596
637,JPN,2004-01-01,29383.553439,0.05093027054953114
638,JPN,2005-01-01,30445.637157,0.03614551657970422
639,JPN,2006-01-01,31794.634178,0.04430838527187264
640,JPN,2007-01-01,33319.331771,0.04795455687472572
641,JPN,2008-01-01,33499.886735,0.0054189251225365
642,JPN,2009-01-01,31860.875814,-0.04892586455486714
643,JPN,2010-01-01,33767.058426,0.059828318064075514
644,JPN,2011-01-01,34331.617941,0.016719238847447082
645,JPN,2012-01-01,35738.275135,0.040972644994983654
646,JPN,2013-01-01,37156.298831,0.03967801161761342
647,JPN,2014-01-01,37397.940938,0.006503395510383703
648,JPN,2015-01-01,38418.765495,0.02729627705151927
649,KOR,1970-01-01,605.496666,-0.9842395595434007
650,KOR,1971-01-01,689.038591,0.13797255986872758
651,KOR,1972-01-01,755.973198,0.09714202930616422
652,KOR,1973-01-01,899.256019,0.1895342604460959
653,KOR,1974-01-01,1054.543526,0.1726844232554421
654,KOR,1975-01-01,1222.065191,0.1588570418097659
655,KOR,1976-01-01,1435.112528,0.17433385597511886
656,KOR,1977-01-01,1684.800478,0.17398492810035582
657,KOR,1978-01-01,1967.275528,0.1676608320620383
658,KOR,1979-01-01,2278.567645,0.15823513919093513
659,KOR,1980-01-01,2404.011463,0.05505380464576892
660,KOR,1981-01-01,2773.613666,0.1537439436910042
661,KOR,1982-01-01,3140.242333,0.1321844752548893
662,KOR,1983-01-01,3642.391782,0.1599078656201276
663,KOR,1984-01-01,4114.36752,0.129578520447035
664,KOR,1985-01-01,4530.215213,0.10107208239870613
665,KOR,1986-01-01,5089.465133,0.12344886362024576
666,KOR,1987-01-01,5812.477104,0.14206050186138497
667,KOR,1988-01-01,6666.640218,0.14695337267000785
668,KOR,1989-01-01,7339.713256,0.10096135624398861
669,KOR,1990-01-01,8276.089599,0.12757669275901762
670,KOR,1991-01-01,9343.913941,0.12902522734034028
671,KOR,1992-01-01,10042.262046,0.07473828519928127
672,KOR,1993-01-01,10874.0143,0.08282518920438853
673,KOR,1994-01-01,12006.373505,0.10413442301616227
674,KOR,1995-01-01,13295.517043,0.10737160038067639
675,KOR,1996-01-01,14428.171422,0.08519069813808677
676,KOR,1997-01-01,15399.085847,0.06729296434055088
677,KOR,1998-01-01,14608.683734,-0.05132785938419737
678,KOR,1999-01-01,16392.695047,0.12211992164960916
679,KOR,2000-01-01,18083.126808,0.10312103996037925
680,KOR,2001-01-01,19189.718859,0.06119472936010384
681,KOR,2002-01-01,20785.023729,0.08313331121324907
682,KOR,2003-01-01,21389.382415,0.02907664161849266
683,KOR,2004-01-01,22968.011283,0.07380432204030973
684,KOR,2005-01-01,24219.8276,0.054502599357679093
685,KOR,2006-01-01,25863.190627,0.06785197046571878
686,KOR,2007-01-01,27871.888781,0.07766629349678977
687,KOR,2008-01-01,28717.867638,0.030352405021675244
688,KOR,2009-01-01,28392.778313,-0.011320106670100971
689,KOR,2010-01-01,30465.470735,0.07300069049780133
690,KOR,2011-01-01,31327.403805,0.02829213037597267
691,KOR,2012-01-01,32222.88045,0.028584451190847737
692,KOR,2013-01-01,32815.942613,0.01840500149948565
693,KOR,2014-01-01,33856.548588,0.03171037892380291
694,KOR,2015-01-01,34647.10781,0.023350260288498736
695,LUX,1970-01-01,5664.611892,-0.8365054906440111
696,LUX,1971-01-01,6053.894454,0.06872184174696505
697,LUX,1972-01-01,6651.138167,0.098654464087226
698,LUX,1973-01-01,7511.551739,0.12936335863070636
699,LUX,1974-01-01,8420.655572,0.12102743408927474
700,LUX,1975-01-01,8502.524992,0.009722452046635022
701,LUX,1976-01-01,9150.652281,0.07622762527717608
702,LUX,1977-01-01,9851.708523,0.07661270699310041
703,LUX,1978-01-01,10954.881238,0.11197780693820891
704,LUX,1979-01-01,12107.38793,0.10520485498302046
705,LUX,1980-01-01,13259.149696,0.09512883973479824
706,LUX,1981-01-01,14377.730829,0.0843629613245449
